transaction_id,branch_id,product_id,product_name,category,price,quantity,total_amount,date,time
T001364,B003,P003,Fresh Milk 1L,Dairy,462.49,4,1849.96,2024-06-23,21:21:45
T001365,B003,P006,Tomatoes 1kg,Vegetables,312.41,5,1562.05,2024-05-01,21:57:04
T001366,B001,P024,Canned Fish 425g,Canned Goods,606.98,2,1213.96,2024-10-20,14:58:26
T001367,B004,P010,Sugar 1kg,Staples,364.12,2,728.24,2024-06-17,14:23:28
T001368,B002,P014,Anchor Cheese 200g,Dairy,867.1,8,6936.8,2024-11-27,21:31:15
T001369,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,307.15,2,614.3,2024-09-18,21:26:29
T001370,B003,P007,Sunlight Soap Bar,Personal Care,148.35,1,148.35,2024-07-07,21:30:59
T001371,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1246.25,3,3738.75,2025-02-06,15:19:05
T001372,B005,P013,Prima Pasta 500g,Pasta & Noodles,386.26,2,772.52,2024-12-07,14:04:12
T001373,B002,P012,Nescafe Coffee 200g,Beverages,1467.51,1,1467.51,2024-02-13,11:29:47
T001374,B005,P014,Anchor Cheese 200g,Dairy,869.96,4,3479.84,2024-01-29,12:49:37
T001375,B001,P017,Red Onions 500g,Vegetables,143.22,4,572.88,2024-07-09,13:10:11
T001376,B003,P005,Local Apples 1kg,Fruits,599.8,1,599.8,2024-10-28,15:56:06
T001377,B005,P008,Head & Shoulders Shampoo 400ml,Personal Care,1241.2,1,1241.2,2024-02-17,17:28:05
T001378,B005,P020,Curry Powder 100g,Spices,209.91,4,839.64,2024-08-23,21:32:04
T001379,B005,P020,Curry Powder 100g,Spices,198.4,2,396.8,2024-10-12,15:32:43
T001380,B004,P022,Munchee Biscuits 125g,Snacks,124.54,2,249.08,2024-02-10,12:28:04
T001381,B002,P008,Head & Shoulders Shampoo 400ml,Personal Care,1143.44,1,1143.44,2024-02-06,14:27:16
T001382,B003,P003,Fresh Milk 1L,Dairy,462.39,3,1387.17,2025-05-13,19:03:21
T001383,B004,P003,Fresh Milk 1L,Dairy,434.29,1,434.29,2024-05-28,19:57:01
T001384,B004,P009,Coconut Oil 1L,Cooking Oil,836.77,1,836.77,2024-09-11,14:15:46
T001385,B003,P005,Local Apples 1kg,Fruits,578.9,2,1157.8,2024-07-07,15:16:15
T001386,B002,P022,Munchee Biscuits 125g,Snacks,116.86,4,467.44,2025-01-09,14:41:17
T001387,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,306.19,5,1530.95,2025-01-26,10:28:21
T001388,B004,P004,Chicken Meat 1kg,Meat,1257.26,2,2514.52,2024-01-01,11:33:07
T001389,B003,P023,Samaposha 200g,Breakfast Cereals,284.58,2,569.16,2024-11-23,11:05:57
T001390,B001,P013,Prima Pasta 500g,Pasta & Noodles,412.45,4,1649.8,2025-05-10,19:32:03
T001391,B005,P021,Coca-Cola 1.5L,Soft Drinks,338.72,2,677.44,2024-04-14,20:23:57
T001392,B005,P019,Koththu Mix,Ready Meals,521.89,3,1565.67,2024-03-27,15:10:53
T001393,B001,P017,Red Onions 500g,Vegetables,145.48,2,290.96,2025-04-05,19:50:55
T001394,B002,P024,Canned Fish 425g,Canned Goods,625.67,3,1877.01,2024-03-08,20:54:42
T001395,B001,P003,Fresh Milk 1L,Dairy,439.21,1,439.21,2024-08-22,17:34:54
T001396,B004,P007,Sunlight Soap Bar,Personal Care,143.68,1,143.68,2024-02-02,11:49:02
T001397,B003,P022,Munchee Biscuits 125g,Snacks,123.98,2,247.96,2024-01-29,17:24:58
T001398,B002,P005,Local Apples 1kg,Fruits,572.88,1,572.88,2024-10-10,21:23:34
T001399,B005,P008,Head & Shoulders Shampoo 400ml,Personal Care,1167.88,2,2335.76,2024-07-03,21:12:02
T001400,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1219.31,1,1219.31,2025-01-08,11:41:07
T001401,B002,P005,Local Apples 1kg,Fruits,592.15,2,1184.3,2025-04-26,11:00:16
T001402,B003,P021,Coca-Cola 1.5L,Soft Drinks,361.23,1,361.23,2024-05-24,18:43:41
T001403,B003,P015,Thalapath Fish 1kg,Seafood,1788.09,1,1788.09,2025-03-16,15:28:55
T001404,B002,P023,Samaposha 200g,Breakfast Cereals,273.28,1,273.28,2024-03-22,08:54:55
T001405,B002,P023,Samaposha 200g,Breakfast Cereals,291.63,5,1458.15,2024-11-05,15:53:42
T001406,B004,P009,Coconut Oil 1L,Cooking Oil,783.14,1,783.14,2025-05-09,11:03:01
T001407,B002,P017,Red Onions 500g,Vegetables,154.95,1,154.95,2024-02-14,16:58:46
T001408,B004,P022,Munchee Biscuits 125g,Snacks,119.83,1,119.83,2025-04-23,21:59:52
T001409,B004,P003,Fresh Milk 1L,Dairy,428.85,3,1286.55,2024-06-14,20:47:31
T001410,B003,P025,Sausages 250g,Processed Meat,746.61,3,2239.83,2024-04-22,16:13:31
T001411,B005,P020,Curry Powder 100g,Spices,190.95,2,381.9,2024-01-13,21:46:45
T001412,B001,P024,Canned Fish 425g,Canned Goods,574.08,1,574.08,2024-04-09,14:27:21
T001413,B005,P005,Local Apples 1kg,Fruits,616.63,1,616.63,2024-11-10,16:37:07
T001414,B001,P009,Coconut Oil 1L,Cooking Oil,786.25,3,2358.75,2024-05-02,19:11:15
T001415,B002,P013,Prima Pasta 500g,Pasta & Noodles,400.59,2,801.18,2024-11-13,16:47:08
T001416,B002,P007,Sunlight Soap Bar,Personal Care,154.17,4,616.68,2024-12-31,20:55:50
T001417,B005,P001,Keeri Samba Rice 5kg,Grains,1570.99,1,1570.99,2025-01-02,19:53:15
T001418,B003,P002,White Bread Loaf,Bakery,241.0,1,241.0,2024-07-15,19:50:33
T001419,B001,P006,Tomatoes 1kg,Vegetables,301.75,6,1810.5,2024-03-18,14:34:13
T001420,B001,P009,Coconut Oil 1L,Cooking Oil,828.55,2,1657.1,2024-11-18,13:08:08
T001421,B005,P023,Samaposha 200g,Breakfast Cereals,267.86,4,1071.44,2025-04-17,21:50:10
T001422,B001,P007,Sunlight Soap Bar,Personal Care,150.15,3,450.45,2025-04-12,11:09:54
T001423,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1231.48,4,4925.92,2024-09-07,12:07:26
T001424,B003,P007,Sunlight Soap Bar,Personal Care,156.06,3,468.18,2024-09-01,13:07:57
T001425,B002,P009,Coconut Oil 1L,Cooking Oil,765.08,3,2295.24,2024-05-23,09:56:26
T001426,B004,P012,Nescafe Coffee 200g,Beverages,1461.87,2,2923.74,2024-12-16,09:15:59
T001427,B005,P001,Keeri Samba Rice 5kg,Grains,1475.17,1,1475.17,2024-11-26,11:14:20
T001428,B002,P005,Local Apples 1kg,Fruits,608.7,1,608.7,2024-07-27,11:33:12
T001429,B005,P001,Keeri Samba Rice 5kg,Grains,1449.15,2,2898.3,2025-01-06,20:44:02
T001430,B004,P016,Dhal 500g,Pulses,384.15,1,384.15,2025-02-27,13:26:56
T001431,B003,P011,Dilmah Tea Bags 100ct,Beverages,674.26,3,2022.78,2024-06-17,18:52:35
T001432,B002,P020,Curry Powder 100g,Spices,195.16,2,390.32,2025-04-02,20:15:50
T001433,B003,P005,Local Apples 1kg,Fruits,605.96,5,3029.8,2025-05-07,11:11:17
T001434,B001,P021,Coca-Cola 1.5L,Soft Drinks,349.57,5,1747.85,2024-02-19,09:04:26
T001435,B003,P016,Dhal 500g,Pulses,418.3,3,1254.9,2024-07-18,12:23:06
T001436,B002,P009,Coconut Oil 1L,Cooking Oil,796.88,2,1593.76,2024-10-02,13:06:47
T001437,B001,P007,Sunlight Soap Bar,Personal Care,146.97,4,587.88,2024-06-16,11:00:46
T001438,B002,P009,Coconut Oil 1L,Cooking Oil,795.26,1,795.26,2025-03-22,13:19:12
T001439,B001,P020,Curry Powder 100g,Spices,207.16,5,1035.8,2024-06-16,21:42:29
T001440,B002,P010,Sugar 1kg,Staples,363.71,5,1818.55,2024-07-17,18:28:25
T001441,B002,P011,Dilmah Tea Bags 100ct,Beverages,706.85,1,706.85,2024-10-04,16:57:07
T001442,B003,P025,Sausages 250g,Processed Meat,754.99,1,754.99,2024-06-15,10:18:20
T001443,B002,P023,Samaposha 200g,Breakfast Cereals,278.48,2,556.96,2024-01-07,19:34:48
T001444,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,293.77,2,587.54,2024-12-20,20:15:26
T001445,B005,P002,White Bread Loaf,Bakery,256.64,1,256.64,2024-12-22,13:44:05
T001446,B005,P024,Canned Fish 425g,Canned Goods,623.92,1,623.92,2024-10-11,12:32:15
T001447,B004,P002,White Bread Loaf,Bakery,239.83,1,239.83,2024-01-14,13:43:27
T001448,B002,P022,Munchee Biscuits 125g,Snacks,120.57,4,482.28,2024-08-18,15:57:00
T001449,B001,P014,Anchor Cheese 200g,Dairy,868.73,1,868.73,2024-09-13,12:59:53
T001450,B001,P021,Coca-Cola 1.5L,Soft Drinks,356.99,2,713.98,2024-07-03,08:20:22
T001451,B004,P014,Anchor Cheese 200g,Dairy,897.75,3,2693.25,2024-08-12,21:12:46
T001452,B001,P010,Sugar 1kg,Staples,334.79,1,334.79,2025-04-27,08:57:04
T001453,B003,P020,Curry Powder 100g,Spices,192.87,3,578.61,2024-04-24,10:12:52
T001454,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1238.67,1,1238.67,2024-01-27,20:50:07
T001455,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1188.55,3,3565.65,2025-05-23,19:35:45
T001456,B005,P003,Fresh Milk 1L,Dairy,452.14,1,452.14,2024-08-01,11:17:55
T001457,B002,P019,Koththu Mix,Ready Meals,487.16,3,1461.48,2024-12-28,19:06:22
T001458,B004,P010,Sugar 1kg,Staples,333.88,1,333.88,2024-11-03,10:14:58
T001459,B002,P005,Local Apples 1kg,Fruits,570.88,3,1712.64,2025-02-17,20:38:45
T001460,B005,P019,Koththu Mix,Ready Meals,490.21,5,2451.05,2024-11-28,18:28:22
T001461,B005,P010,Sugar 1kg,Staples,352.45,2,704.9,2024-01-27,11:50:52
T001462,B004,P009,Coconut Oil 1L,Cooking Oil,769.2,4,3076.8,2025-03-29,17:30:55
T001463,B002,P004,Chicken Meat 1kg,Meat,1235.24,2,2470.48,2024-07-06,12:56:34
T001464,B001,P022,Munchee Biscuits 125g,Snacks,121.02,2,242.04,2024-06-29,13:17:25
T001465,B001,P006,Tomatoes 1kg,Vegetables,302.74,1,302.74,2024-10-27,16:44:36
T001466,B004,P013,Prima Pasta 500g,Pasta & Noodles,392.51,2,785.02,2024-02-15,20:50:21
T001467,B004,P023,Samaposha 200g,Breakfast Cereals,275.5,1,275.5,2024-05-22,09:40:22
T001468,B002,P025,Sausages 250g,Processed Meat,746.64,3,2239.92,2025-02-22,16:39:11
T001469,B003,P009,Coconut Oil 1L,Cooking Oil,766.58,10,7665.8,2025-02-08,14:59:26
T001470,B005,P025,Sausages 250g,Processed Meat,729.57,1,729.57,2024-04-25,13:56:39
T001471,B005,P002,White Bread Loaf,Bakery,252.46,1,252.46,2025-03-16,09:25:14
T001472,B003,P021,Coca-Cola 1.5L,Soft Drinks,345.35,2,690.7,2025-05-29,10:04:56
T001473,B004,P012,Nescafe Coffee 200g,Beverages,1499.36,2,2998.72,2024-09-21,13:24:46
T001474,B002,P014,Anchor Cheese 200g,Dairy,884.17,4,3536.68,2024-02-12,16:27:25
T001475,B002,P006,Tomatoes 1kg,Vegetables,291.6,3,874.8,2024-01-30,15:24:16
T001476,B001,P001,Keeri Samba Rice 5kg,Grains,1542.59,4,6170.36,2024-07-25,13:04:39
T001477,B001,P004,Chicken Meat 1kg,Meat,1173.12,1,1173.12,2025-04-27,19:08:57
T001478,B004,P023,Samaposha 200g,Breakfast Cereals,268.56,8,2148.48,2025-03-14,16:55:21
T001479,B003,P005,Local Apples 1kg,Fruits,603.85,3,1811.55,2024-03-04,08:39:02
T001480,B001,P004,Chicken Meat 1kg,Meat,1217.28,2,2434.56,2024-04-02,17:52:29
T001481,B005,P007,Sunlight Soap Bar,Personal Care,147.68,2,295.36,2024-12-10,15:16:40
T001482,B001,P016,Dhal 500g,Pulses,393.59,2,787.18,2025-01-19,20:46:57
T001483,B004,P005,Local Apples 1kg,Fruits,605.16,1,605.16,2024-07-31,15:52:14
T001484,B004,P018,Eggs (Brown) 6 pack,Dairy & Eggs,296.01,1,296.01,2024-10-12,14:40:17
T001485,B003,P025,Sausages 250g,Processed Meat,726.62,2,1453.24,2025-01-09,14:48:35
T001486,B001,P006,Tomatoes 1kg,Vegetables,304.03,2,608.06,2024-04-28,10:23:15
T001487,B001,P020,Curry Powder 100g,Spices,199.8,2,399.6,2024-03-13,20:40:15
T001488,B003,P004,Chicken Meat 1kg,Meat,1171.62,3,3514.86,2025-03-18,10:29:42
T001489,B004,P005,Local Apples 1kg,Fruits,624.62,1,624.62,2025-05-10,17:18:54
T001490,B003,P011,Dilmah Tea Bags 100ct,Beverages,694.95,6,4169.7,2024-01-28,16:58:10
T001491,B004,P012,Nescafe Coffee 200g,Beverages,1563.17,1,1563.17,2024-02-05,16:22:03
T001492,B004,P015,Thalapath Fish 1kg,Seafood,1735.8,2,3471.6,2025-05-06,19:18:31
T001493,B002,P012,Nescafe Coffee 200g,Beverages,1540.68,1,1540.68,2025-01-19,14:57:23
T001494,B004,P019,Koththu Mix,Ready Meals,476.72,4,1906.88,2025-02-18,15:13:02
T001495,B003,P024,Canned Fish 425g,Canned Goods,615.42,5,3077.1,2024-05-15,20:47:27
T001496,B001,P022,Munchee Biscuits 125g,Snacks,122.06,2,244.12,2025-01-19,10:27:51
T001497,B004,P003,Fresh Milk 1L,Dairy,445.04,3,1335.12,2024-01-09,16:50:30
T001498,B004,P013,Prima Pasta 500g,Pasta & Noodles,409.62,1,409.62,2024-10-17,08:38:19
T001499,B003,P012,Nescafe Coffee 200g,Beverages,1426.07,1,1426.07,2024-02-03,21:50:19
T001500,B003,P010,Sugar 1kg,Staples,333.07,2,666.14,2024-12-12,10:23:52
T001501,B002,P015,Thalapath Fish 1kg,Seafood,1807.14,5,9035.7,2024-06-14,12:33:29
T001502,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,311.98,1,311.98,2025-01-02,13:17:31
T001503,B002,P003,Fresh Milk 1L,Dairy,468.27,1,468.27,2024-11-28,08:09:33
T001504,B005,P019,Koththu Mix,Ready Meals,476.04,1,476.04,2024-09-11,10:29:49
T001505,B001,P011,Dilmah Tea Bags 100ct,Beverages,683.08,4,2732.32,2024-07-04,15:46:34
T001506,B001,P022,Munchee Biscuits 125g,Snacks,122.12,1,122.12,2024-09-23,21:14:17
T001507,B004,P018,Eggs (Brown) 6 pack,Dairy & Eggs,313.01,3,939.03,2025-05-05,15:27:53
T001508,B002,P020,Curry Powder 100g,Spices,201.54,7,1410.78,2024-08-20,13:34:32
T001509,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1185.98,3,3557.94,2024-06-25,10:09:36
T001510,B004,P016,Dhal 500g,Pulses,392.49,1,392.49,2024-10-02,12:02:35
T001511,B004,P004,Chicken Meat 1kg,Meat,1249.78,3,3749.34,2024-12-07,12:40:45
T001512,B003,P007,Sunlight Soap Bar,Personal Care,157.06,2,314.12,2024-02-01,08:32:55
T001513,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1188.53,2,2377.06,2024-12-05,21:13:35
T001514,B001,P015,Thalapath Fish 1kg,Seafood,1761.57,3,5284.71,2024-04-01,17:18:21
T001515,B003,P007,Sunlight Soap Bar,Personal Care,147.16,1,147.16,2024-08-21,21:10:53
T001516,B003,P022,Munchee Biscuits 125g,Snacks,116.19,2,232.38,2024-06-26,08:50:49
T001517,B003,P012,Nescafe Coffee 200g,Beverages,1516.6,2,3033.2,2024-07-25,08:10:37
T001518,B003,P017,Red Onions 500g,Vegetables,153.31,4,613.24,2025-03-28,18:17:31
T001519,B004,P016,Dhal 500g,Pulses,407.53,1,407.53,2024-05-05,12:41:34
T001520,B004,P017,Red Onions 500g,Vegetables,148.28,1,148.28,2024-10-25,13:14:43
T001521,B002,P014,Anchor Cheese 200g,Dairy,910.87,2,1821.74,2025-01-21,13:33:12
T001522,B001,P025,Sausages 250g,Processed Meat,737.4,1,737.4,2024-11-19,09:15:21
T001523,B003,P021,Coca-Cola 1.5L,Soft Drinks,367.38,2,734.76,2024-11-12,21:12:40
T001524,B002,P004,Chicken Meat 1kg,Meat,1209.02,4,4836.08,2024-08-13,19:35:39
T001525,B005,P015,Thalapath Fish 1kg,Seafood,1865.77,1,1865.77,2024-01-15,09:57:15
T001526,B005,P013,Prima Pasta 500g,Pasta & Noodles,412.21,1,412.21,2025-05-02,09:01:42
T001527,B001,P011,Dilmah Tea Bags 100ct,Beverages,665.72,3,1997.16,2024-04-27,14:16:34
T001528,B001,P017,Red Onions 500g,Vegetables,148.88,2,297.76,2024-10-10,17:50:59
T001529,B004,P007,Sunlight Soap Bar,Personal Care,155.59,9,1400.31,2024-04-12,11:31:26
T001530,B004,P014,Anchor Cheese 200g,Dairy,865.64,3,2596.92,2024-12-22,11:09:27
T001531,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1146.35,1,1146.35,2024-03-25,11:47:12
T001532,B004,P016,Dhal 500g,Pulses,417.73,4,1670.92,2025-03-19,13:39:22
T001533,B005,P022,Munchee Biscuits 125g,Snacks,120.48,4,481.92,2024-12-20,14:49:21
T001534,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,300.88,1,300.88,2024-01-06,21:02:36
T001535,B003,P021,Coca-Cola 1.5L,Soft Drinks,349.66,2,699.32,2024-05-28,21:12:12
T001536,B005,P009,Coconut Oil 1L,Cooking Oil,791.78,2,1583.56,2024-02-08,09:08:25
T001537,B001,P013,Prima Pasta 500g,Pasta & Noodles,394.93,2,789.86,2024-04-22,08:46:24
T001538,B003,P002,White Bread Loaf,Bakery,257.19,3,771.57,2025-04-07,08:38:37
T001539,B005,P020,Curry Powder 100g,Spices,201.27,3,603.81,2024-03-12,17:16:46
T001540,B001,P011,Dilmah Tea Bags 100ct,Beverages,710.31,4,2841.24,2024-06-24,14:30:26
T001541,B004,P016,Dhal 500g,Pulses,399.34,6,2396.04,2024-04-27,18:59:55
T001542,B001,P016,Dhal 500g,Pulses,405.47,2,810.94,2024-11-05,19:39:03
T001543,B005,P025,Sausages 250g,Processed Meat,751.41,4,3005.64,2025-04-01,13:39:02
T001544,B002,P022,Munchee Biscuits 125g,Snacks,123.2,4,492.8,2025-05-27,09:15:18
T001545,B001,P004,Chicken Meat 1kg,Meat,1233.04,1,1233.04,2024-10-22,17:48:45
T001546,B004,P002,White Bread Loaf,Bakery,257.28,3,771.84,2024-07-17,21:12:34
T001547,B003,P005,Local Apples 1kg,Fruits,611.57,2,1223.14,2025-04-26,08:46:49
T001548,B005,P014,Anchor Cheese 200g,Dairy,897.51,1,897.51,2025-05-10,10:52:16
T001549,B003,P009,Coconut Oil 1L,Cooking Oil,811.16,2,1622.32,2025-01-29,17:19:49
T001550,B001,P006,Tomatoes 1kg,Vegetables,303.85,6,1823.1,2025-03-17,09:28:08
T001551,B004,P005,Local Apples 1kg,Fruits,579.7,1,579.7,2024-06-15,09:10:33
T001552,B003,P014,Anchor Cheese 200g,Dairy,903.6,2,1807.2,2024-07-06,10:34:19
T001553,B003,P013,Prima Pasta 500g,Pasta & Noodles,412.57,2,825.14,2025-01-12,16:16:08
T001554,B004,P013,Prima Pasta 500g,Pasta & Noodles,405.95,2,811.9,2024-11-26,17:28:11
T001555,B003,P005,Local Apples 1kg,Fruits,608.59,2,1217.18,2024-08-12,13:53:29
T001556,B004,P009,Coconut Oil 1L,Cooking Oil,780.23,1,780.23,2025-05-20,08:01:25
T001557,B005,P001,Keeri Samba Rice 5kg,Grains,1564.26,2,3128.52,2024-07-09,14:59:25
T001558,B003,P014,Anchor Cheese 200g,Dairy,920.44,1,920.44,2024-02-12,10:09:26
T001559,B004,P010,Sugar 1kg,Staples,345.98,4,1383.92,2025-01-30,10:59:48
T001560,B005,P012,Nescafe Coffee 200g,Beverages,1500.79,1,1500.79,2025-02-23,14:51:54
T001561,B002,P017,Red Onions 500g,Vegetables,144.47,3,433.41,2025-03-03,15:51:32
T001562,B005,P020,Curry Powder 100g,Spices,206.4,1,206.4,2024-11-17,12:58:49
T001563,B001,P021,Coca-Cola 1.5L,Soft Drinks,343.28,1,343.28,2024-04-07,19:46:43
T001564,B004,P003,Fresh Milk 1L,Dairy,465.85,3,1397.55,2025-03-04,09:18:29
T001565,B005,P016,Dhal 500g,Pulses,400.17,3,1200.51,2024-06-04,09:24:43
T001566,B001,P010,Sugar 1kg,Staples,355.8,1,355.8,2024-01-22,17:08:24
T001567,B005,P023,Samaposha 200g,Breakfast Cereals,285.96,2,571.92,2025-01-27,19:58:39
T001568,B002,P011,Dilmah Tea Bags 100ct,Beverages,666.4,4,2665.6,2024-12-08,14:11:17
T001569,B002,P007,Sunlight Soap Bar,Personal Care,143.87,6,863.22,2024-07-18,21:24:04
T001570,B002,P023,Samaposha 200g,Breakfast Cereals,270.79,7,1895.53,2024-02-13,08:12:39
T001571,B004,P003,Fresh Milk 1L,Dairy,470.66,3,1411.98,2025-01-06,13:25:07
T001572,B002,P012,Nescafe Coffee 200g,Beverages,1454.15,3,4362.45,2024-04-23,09:08:29
T001573,B001,P020,Curry Powder 100g,Spices,192.78,1,192.78,2024-09-12,20:22:14
T001574,B001,P006,Tomatoes 1kg,Vegetables,304.8,1,304.8,2025-03-16,21:56:09
T001575,B002,P011,Dilmah Tea Bags 100ct,Beverages,710.77,1,710.77,2024-07-01,16:54:37
T001576,B002,P006,Tomatoes 1kg,Vegetables,287.8,3,863.4,2024-05-04,09:04:50
T001577,B004,P012,Nescafe Coffee 200g,Beverages,1442.21,3,4326.63,2025-01-31,11:08:57
T001578,B002,P009,Coconut Oil 1L,Cooking Oil,794.24,3,2382.72,2024-04-16,20:03:19
T001579,B005,P022,Munchee Biscuits 125g,Snacks,115.38,4,461.52,2024-01-11,20:39:46
T001580,B005,P006,Tomatoes 1kg,Vegetables,291.73,1,291.73,2025-05-12,17:35:21
T001581,B004,P022,Munchee Biscuits 125g,Snacks,115.67,3,347.01,2025-03-29,10:04:25
T001582,B001,P020,Curry Powder 100g,Spices,194.0,1,194.0,2024-02-16,16:34:09
T001583,B005,P025,Sausages 250g,Processed Meat,731.42,3,2194.26,2024-07-28,15:04:34
T001584,B003,P024,Canned Fish 425g,Canned Goods,605.9,4,2423.6,2024-02-17,17:02:30
T001585,B002,P019,Koththu Mix,Ready Meals,480.82,2,961.64,2024-02-11,17:23:07
T001586,B002,P011,Dilmah Tea Bags 100ct,Beverages,699.02,9,6291.18,2025-03-16,18:21:20
T001587,B005,P015,Thalapath Fish 1kg,Seafood,1803.13,4,7212.52,2025-04-12,15:58:29
T001588,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,304.08,2,608.16,2024-12-29,14:54:32
T001589,B002,P021,Coca-Cola 1.5L,Soft Drinks,342.46,4,1369.84,2024-12-25,13:44:32
T001590,B003,P016,Dhal 500g,Pulses,409.84,2,819.68,2025-03-14,17:29:18
T001591,B005,P021,Coca-Cola 1.5L,Soft Drinks,344.83,3,1034.49,2024-01-29,19:59:51
T001592,B004,P003,Fresh Milk 1L,Dairy,434.1,2,868.2,2024-03-09,08:20:33
T001593,B003,P016,Dhal 500g,Pulses,388.87,1,388.87,2024-12-02,10:11:18
T001594,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,292.47,2,584.94,2024-12-02,21:11:09
T001595,B002,P005,Local Apples 1kg,Fruits,622.4,2,1244.8,2024-01-31,11:54:59
T001596,B002,P017,Red Onions 500g,Vegetables,152.91,1,152.91,2024-08-10,09:06:57
T001597,B001,P015,Thalapath Fish 1kg,Seafood,1765.89,2,3531.78,2025-05-06,13:40:08
T001598,B004,P012,Nescafe Coffee 200g,Beverages,1491.07,1,1491.07,2024-04-15,18:40:17
T001599,B004,P011,Dilmah Tea Bags 100ct,Beverages,725.35,2,1450.7,2024-10-17,11:04:39
T001600,B002,P003,Fresh Milk 1L,Dairy,447.07,1,447.07,2024-10-21,18:10:47
T001601,B003,P020,Curry Powder 100g,Spices,200.89,6,1205.34,2024-02-09,14:42:46
T001602,B005,P011,Dilmah Tea Bags 100ct,Beverages,722.93,2,1445.86,2025-05-12,15:32:20
T001603,B005,P011,Dilmah Tea Bags 100ct,Beverages,716.01,1,716.01,2024-06-22,18:40:16
T001604,B004,P011,Dilmah Tea Bags 100ct,Beverages,729.66,2,1459.32,2025-01-17,11:46:45
T001605,B001,P024,Canned Fish 425g,Canned Goods,629.67,2,1259.34,2024-10-22,16:12:29
T001606,B001,P020,Curry Powder 100g,Spices,204.6,1,204.6,2025-03-01,19:29:11
T001607,B002,P002,White Bread Loaf,Bakery,255.64,4,1022.56,2025-02-03,12:11:53
T001608,B003,P012,Nescafe Coffee 200g,Beverages,1507.7,4,6030.8,2024-12-25,13:10:26
T001609,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,307.18,4,1228.72,2024-06-14,09:44:58
T001610,B002,P016,Dhal 500g,Pulses,413.5,3,1240.5,2025-04-23,14:16:26
T001611,B005,P006,Tomatoes 1kg,Vegetables,290.0,3,870.0,2024-05-31,19:24:37
T001612,B005,P005,Local Apples 1kg,Fruits,606.4,3,1819.2,2025-03-26,12:32:34
T001613,B003,P007,Sunlight Soap Bar,Personal Care,151.63,2,303.26,2025-03-21,20:15:47
T001614,B005,P005,Local Apples 1kg,Fruits,588.68,3,1766.04,2025-01-25,14:10:10
T001615,B003,P004,Chicken Meat 1kg,Meat,1140.28,1,1140.28,2025-03-19,19:53:04
T001616,B004,P016,Dhal 500g,Pulses,387.63,3,1162.89,2024-09-03,10:26:24
T001617,B003,P001,Keeri Samba Rice 5kg,Grains,1455.65,2,2911.3,2024-11-15,18:25:48
T001618,B001,P023,Samaposha 200g,Breakfast Cereals,280.35,1,280.35,2024-12-03,08:20:21
T001619,B002,P001,Keeri Samba Rice 5kg,Grains,1523.86,1,1523.86,2024-04-28,14:02:55
T001620,B001,P015,Thalapath Fish 1kg,Seafood,1874.63,2,3749.26,2025-01-13,18:36:11
T001621,B002,P016,Dhal 500g,Pulses,387.97,1,387.97,2024-07-16,11:47:27
T001622,B005,P021,Coca-Cola 1.5L,Soft Drinks,333.29,4,1333.16,2024-09-14,09:09:33
T001623,B003,P015,Thalapath Fish 1kg,Seafood,1722.1,1,1722.1,2024-12-19,19:57:48
T001624,B002,P003,Fresh Milk 1L,Dairy,458.56,2,917.12,2024-11-25,18:27:07
T001625,B002,P022,Munchee Biscuits 125g,Snacks,117.69,1,117.69,2024-10-04,21:09:17
T001626,B004,P005,Local Apples 1kg,Fruits,604.63,2,1209.26,2025-01-10,14:35:11
T001627,B001,P010,Sugar 1kg,Staples,334.71,1,334.71,2024-05-13,15:09:36
T001628,B003,P006,Tomatoes 1kg,Vegetables,301.27,3,903.81,2025-03-26,17:13:33
T001629,B005,P025,Sausages 250g,Processed Meat,715.28,1,715.28,2024-08-23,19:51:13
T001630,B004,P013,Prima Pasta 500g,Pasta & Noodles,384.49,5,1922.45,2025-05-13,21:07:40
T001631,B004,P010,Sugar 1kg,Staples,347.59,4,1390.36,2024-01-14,21:17:35
T001632,B003,P021,Coca-Cola 1.5L,Soft Drinks,351.8,4,1407.2,2025-03-15,20:31:28
T001633,B003,P010,Sugar 1kg,Staples,348.21,1,348.21,2025-01-05,09:55:52
T001634,B004,P019,Koththu Mix,Ready Meals,481.83,1,481.83,2024-08-31,16:48:47
T001635,B003,P001,Keeri Samba Rice 5kg,Grains,1509.96,4,6039.84,2024-03-22,11:10:01
